,name,gmap_id,category,avg_rating,num_of_reviews
13701,Jack's Urban Eats,0x808529cac9ef7013:0x1a216b6a6d71ced8,restaurant,4.2,278
13702,Jack's Urban Eats,0x809b2b703921496b:0xa8505769626fbb4f,restaurant,1.7,158
13703,Dos Coyotes Border Cafe,0x808529640ef67d75:0xd678c2e8a8ed5a7,restaurant,4.2,388
13705,Davis Extreme Pizza,0x80852bb897e3bd21:0xd01aa5f5ba085aa3,restaurant,4.1,68
13712,Paesanos Midtown,0x809ad0db89eca0bd:0xad149642a5635990,restaurant,4.4,1177
13713,Scott's Seafood on the River,0x809ad199a4f5cd81:0xde51c65794bbdaf,restaurant,4.4,1590
13714,Zocalo University Village,0x809ada59aa4c506f:0xa7b20ba130557e03,restaurant,4.4,788
13715,Ettore's Bakery & Cafe,0x809ada563e42bc55:0x4d9794002495ed25,restaurant,4.5,1717
13716,Jack's Urban Eats,0x809ada559fbae8df:0xee8150aaf5a2958a,restaurant,4.4,854
13718,Seasons,0x8085297300ace93b:0x40fc5f63fb9435a2,restaurant,4.2,174
13719,Cafeteria 15L,0x809ad0d9c4e6ff2d:0xd9e21c64316ca32d,restaurant,4.4,2269
13720,Jack's Urban Eats,0x809add8835891461:0x9af3fabe5ff2ef19,restaurant,4.3,710
13723,Sol Méxican Cuisine,0x8084d08664e3d7a9:0xc7cd08dc9962d9d,restaurant,4.3,366
13724,IHOP,0x808529657c2b9d21:0x5cca1c942a79196b,restaurant,3.9,508
13726,Prairie City Crossing,0x809ae42eae7e2b03:0xf536f9278a39b4fb,restaurant,4.3,845
13728,McDonald's,0x809add3fb589541b:0xc8f9be76024c8f3e,restaurant,3.4,918
13729,Casa Ramos,0x809add3e35d82723:0xd8c3309cdb72c563,restaurant,4.2,678
13732,Starbucks,0x809ae83939b9f389:0x5662583986c3232d,restaurant,4.1,335
13734,Sheepherder Bar & Grille,0x809add7c57ad1589:0x8c17f18097cc8347,restaurant,3.9,8
13735,Tacoa Tacos y Tequila,0x809adb284fccb123:0x7873126a5e1369c4,restaurant,4.8,138
13738,Mr. Pickle's Sandwich Shop,0x809add3f7e5af2fb:0x611a99ecf555c34c,restaurant,4.2,116
13739,Teriyaki Grill,0x809addbc65f5d681:0xfba0708aca4c7d91,restaurant,4.9,54
13747,Mountain Mike's Pizza,0x809ad141b60634db:0x3a0f92471cf8dc66,restaurant,4.1,118
13752,Tamaya Sushi Bar & Grill,0x809ad0c4856c8727:0x931ad19fb7b9e6da,restaurant,3.6,8
13753,Cafe Bernardo - Midtown,0x809ad0eafe7d85eb:0x6882d9cd8a4e2031,restaurant,4.1,268
13754,Jamba Marketplace at Birdcage,0x809ade237be97e23:0x91476a0e890a6a2c,restaurant,4.4,278
13758,Taiko Sushi,0x809ae4fff626fde1:0x55facd0fa70d436c,restaurant,4.3,177
13760,Madison Station Cafe,0x809adee9ac6f1bd7:0x298c4471a5ef7f0f,restaurant,4.5,288
13767,Allora - Italian Restaurant,0x809ada80fbfb6699:0xb6cc8c04ebff90c7,restaurant,4.8,348
13768,VEG Cafe & Bar,0x809ad0c16fe81809:0xa0f05f0b0c9091bb,restaurant,4.7,374
13770,O-Toro Midtown,0x809ad0c48f5f8e3f:0xa46834c2c8f134fa,restaurant,4.5,333
13771,Haveli Grill,0x809ad751e29ddedd:0xa3f8121b5b556f2b,restaurant,4.2,515
13775,Chef Edwards La Bonne Soupe Cafe,0x809ad12b9fac8b17:0xc1dc0b648f527e13,restaurant,4.6,178
13777,Streets Pub and Grub,0x809ad0dafa86d9e7:0xe94bd14353cf838d,restaurant,4.3,487
13779,Hot Italian Pizza & Panini Bar,0x809ad0dee17569a9:0x832a5b21f864cd2e,restaurant,4.4,478
13784,Blue Prynt,0x809ad0d5f79a22ff:0xd2392ab66198f279,restaurant,4.1,193
13785,Masaya Yakiniku Don,0x809ad12b534dc03f:0x10e7127f96b197dd,restaurant,4.5,124
13787,Yogurtagogo,0x809ad0db7160df67:0x10fb47edd8b458ee,restaurant,4.2,175
13788,Pizza Supreme Being,0x809ad1646fd65af3:0xffa6846b51701f44,restaurant,4.8,166
13790,Falafel Corner,0x809ad1458c99f94f:0xa2896420b6cf2e8d,restaurant,4.4,97
13793,Senor Burrito,0x809ad12c9c568423:0x4a32001a24986361,restaurant,5.0,1
13795,Skipolini's Pizza,0x809ae69a20d58053:0xfd8087733250de75,restaurant,4.3,676
13796,Federalist Public House (Takeout or Curbside Pick Up),0x809ad0dce787f44f:0x196d0a0dac182a74,restaurant,4.5,795
13801,Starbucks,0x809ae701723ed049:0x783e1e14dd325c9b,restaurant,4.2,384
13802,Palermo Ristorante Italiano,0x809ac76af9472d45:0x5dd869ff292c5e55,restaurant,4.5,375
13804,Le Croissant Factory,0x809ad219361be019:0x1b8cc629d403b7c6,restaurant,4.7,133
13807,Chipotle Mexican Grill,0x809ac98aa85d0649:0xe260e76da885fee0,restaurant,4.1,178
13808,Dickeys Barbecue Pit,0x809ae41cfb31eb9f:0xb068cc861c79b18a,restaurant,4.2,118
13809,McDonald's,0x809adbb900478d3f:0xad40ca31196cbcbb,restaurant,3.5,478
13810,Little Caesars Pizza,0x809ac7b71aacfa67:0xc4c8e547182481d0,restaurant,4.1,108
13812,A&W Restaurant,0x809ae50ee2f12855:0x818dc7ffd7d5f4c5,restaurant,3.6,96
13813,Panda Express,0x809ae42eb995b353:0x5fbec2a6e824aa7a,restaurant,3.6,335
13814,Arby's,0x809ada3a49cc7eb9:0xa00babc4856da134,restaurant,4.1,925
13817,Del Taco,0x809ac64e911e91ab:0x5b4127400afe4827,restaurant,4.0,578
13820,Taco Bell,0x809ae50ef128fc21:0x3305a7a01216c0dc,restaurant,3.7,228
13821,Tacos Aijado Catering - Taco Truck,0x809abcfc0492d83d:0xd54a5035eabddca8,restaurant,4.6,204
13824,Oshima Sushi,0x809ad0d6c37c2159:0xa5a10f508795602b,restaurant,4.4,788
13825,Flaming Grill Cafe of Elk Grove - Exotic Burgers & Craft Beer,0x809ac8f007c9e665:0x51682004c5ae004f,restaurant,4.5,753
13828,French Po-Boys One,0x809adabe0de2252f:0xd0a77fd0abdd6bc8,restaurant,4.4,178
13829,Mr. Greek Donair & Kebab,0x809acfa34fe953a7:0xf4760db81961d8c6,restaurant,4.7,58
13831,Oba Japanese Kitchen,0x809ad0711ea90bc3:0xda028fa05501345,restaurant,4.4,314
13832,Pizza Depot,0x809ac549f98d520d:0x82400703da205415,restaurant,3.9,38
13835,nubo & moo moo,0x809ac67dd4ea58fb:0x4ce75c5b312df559,restaurant,4.2,54
13836,Quickly,0x809acf6296a9f6f1:0xa83a16eab8a88b50,restaurant,4.1,106
13838,Taco Bell,0x809adf79847c019d:0x420c6d69a4c708c8,restaurant,3.8,858
13839,Lodge Coffee Shop,0x809adf8c3185e4c7:0xbd3e07592e24fa1d,restaurant,4.5,273
13843,Morton's The Steakhouse,0x809ad12c27b895a1:0xd7fda6093e2919ee,restaurant,4.5,741
13844,GoGi's Korean BBQ,0x809ad0d9c544b117:0x680ea4094e82410d,restaurant,4.5,124
13848,Chipotle Mexican Grill,0x809add137e8763af:0x52e303c0a4c55c4c,restaurant,4.0,625
13851,Louie’s Cocktail Lounge,0x809adcdedde58abd:0xd907ca555c33b23e,restaurant,4.3,326
13854,Round Table Pizza,0x809ace22e0e206ad:0x71139de04b206720,restaurant,4.1,364
13858,Carl's Jr.,0x809add591993f2ad:0x23e52a8190a99263,restaurant,3.6,314
13863,Burger King,0x809ad5d669e5f84f:0xafb81c70f8bf062e,restaurant,3.6,543
13865,Starbucks,0x809ad0eba77899cd:0x854da87b7fae1329,restaurant,4.5,218
13867,Starbucks,0x809ad09a63ff0bf5:0x30c540bbde7e0c9e,restaurant,4.1,108
13871,Marriott Midtown Sac,0x809ad07b0759522f:0x532a40de7be5a633,restaurant,4.1,56
13872,Tokyo Steak House Restaurant,0x809ad637834c391f:0x62be2c14b5a5954c,restaurant,4.3,1128
13873,MAX TASTE Lahorian Grill,0x8084d11ec920a8d3:0xa8803aa3bc5c3f,restaurant,4.6,58
13874,Preserve,0x8084df8b145783b5:0x7b724376767368ec,restaurant,4.5,518
13878,Luis Jr.'s Mexican Food,0x809ad12cedf731d9:0xd03303b37348695a,restaurant,4.0,418
13884,El Michoacano,0x809ad022f3fe3e19:0x8d808612bc7fc0f0,restaurant,4.2,84
13890,BurgerIM,0x809b29e38282eef5:0x5885f8f92247d6d8,restaurant,3.9,188
13891,Mediterranean Grills,0x809adada7e9bbf5d:0xf9c76aaef9dd492d,restaurant,4.3,278
13892,Block Butcher Bar,0x809ad0db3153dab9:0x4bd12374381bd130,restaurant,4.4,88
13896,Brick House Restaurant & Catering,0x809ac745fea3cb8f:0x54882a19055dfb51,restaurant,4.4,604
13897,La Flor' Pupusas Grill,0x809ada2b309f982d:0xd8dd7f34aa7254e5,restaurant,4.1,455
13898,Back To The 80's Cafe & More,0x809add2f2c50f5c9:0x6862e612f49c0af5,restaurant,4.6,364
13899,Mama Mia Pizza,0x809adce033f28aeb:0x8a3293b8ebd61c20,restaurant,4.2,223
13900,Taqueria Los Compadres III,0x809add4006cb8059:0x6109120c4ea55b92,restaurant,4.0,138
13902,KP Karaoke & Dining,0x809add6ceed2c42d:0xbd0faa8924b2e7ec,restaurant,4.3,258
13903,LA Placita Dos,0x809ade273fbee5d5:0x963ae113289f1817,restaurant,4.2,28
13904,Pastosa By Lucia,0x809abd28383cfaa3:0xb6292b4f789d8f6f,restaurant,4.8,308
13906,Sushi House Buffet,0x809ac7247e7a9e3f:0xa16fdb3608f422d4,restaurant,3.8,608
13913,Ramen & More,0x809ada5b4bc181cb:0x6c1c0a8dfefa39e6,restaurant,4.4,376
13914,Golden Bowls Mongolian BBQ,0x809adcbd274c9d21:0x6bcd895af1e9c28f,restaurant,4.0,428
13915,Elk Grove Sports Bar & Grill,0x809ac74472af78b3:0x1321d70aaeb5c20b,restaurant,4.2,355
13918,Shanghai Cuisine,0x809acf91c4612a25:0x45c96ff536f326de,restaurant,3.9,148
13922,The Wrangler Bar,0x809ac067ea092473:0x3a58e6ab33bdad76,restaurant,4.4,228
13929,Salsa's Taqueria,0x809ae42929f907df:0x913b81a828f83970,restaurant,4.6,508
13934,Wienerschnitzel,0x809add84a8b4ef77:0xdcba6f001a09bc25,restaurant,3.9,435
13935,Del Taco,0x809ac4ab7e935533:0xf68d8e5b09601b82,restaurant,3.6,368
13941,Del Taco,0x809ae4554be52f97:0x178dcf9ec7e86ee4,restaurant,4.0,555
13950,Starbucks,0x809ad63eeb2ec02b:0xb4f69894208a3602,restaurant,4.4,298
13951,Starbucks,0x809adb2f387b2e29:0x4f3110e4b7820cb2,restaurant,4.0,387
13955,Subway,0x809ac66b1fdba843:0x6bb20ecea59bc0f2,restaurant,4.4,57
13957,Subway,0x809ad132cd16bef9:0x8c41aa8ae464180d,restaurant,4.3,118
13959,The Hub Eats & Drinks,0x809b29c402830793:0xc5b87a20bd8757bd,restaurant,3.9,68
13960,MidiCi Neapolitan Pizza,0x809ad19ff8a27f83:0x401e9589ba8fbbc5,restaurant,4.5,123
13970,Noodles and Company,0x809ae50106b4f267:0x3583d4e632b91a91,restaurant,4.1,228
13971,Coyote Bar & Kitchen,0x809ae52ace67d965:0x65028ca0089a0060,restaurant,4.1,158
13972,Bombay Cuisine & Indian Sweets,0x809ae5d231409e51:0x83ecc5fd069acfb0,restaurant,4.1,117
13974,Mylapore South Indian Vegetarian,0x809ae4292a01666d:0xfd8629e71af4432e,restaurant,4.3,1106
13976,Specialty's Café & Bakery,0x809add43235e4181:0xa3773614e7407e1e,restaurant,4.4,287
13978,Tirupathi | Vegetarian Indian Kitchen,0x809b210acee43c89:0x4c217c80a4f078db,restaurant,4.1,178
13982,Mr. Pickle's Sandwich Shop,0x809ad6066119d007:0x4661a38a444717b,restaurant,4.4,115
13983,Little Caesars Pizza,0x809b29de502febef:0x2fa1d9b94f545d3f,restaurant,3.9,197
13987,Local Burger,0x809ac8b93871f44f:0x545a013592765f97,restaurant,4.0,107
13988,Round Table Pizza,0x809ad6cd2586af87:0xe670dc7f32918b3e,restaurant,3.8,468
13991,Wienerschnitzel,0x809acfc7e732949b:0x4e9af7643a5745dd,restaurant,3.8,505
13995,TOGO'S Sandwiches,0x809ace45ec3d1833:0x9cfd7de4ad6b01b8,restaurant,4.1,193
14000,Starbucks,0x809ace45f3759fb7:0x19afc3b43fe2e43f,restaurant,4.3,313
14002,Peet's Coffee,0x809b29dfac2a1b8d:0xf2203b38bb968f8b,restaurant,3.8,67
14006,Old Town Pizza and Tap House,0x809ac74389a0d2e5:0x7a2c6330217b917,restaurant,4.6,685
14010,Domino's Pizza,0x809ace1a014a68a1:0x39cca27c719c5548,restaurant,4.2,277
14011,Phở King 2 Restaurant,0x809ac56f46b88177:0x498e2a74814514,restaurant,4.1,133
14012,Subway,0x809ac36deaa8015d:0x61a8ca937f82184d,restaurant,3.7,78
14022,Hokee Poke,0x809ac76b165a61ab:0x9237d45793813c81,restaurant,4.5,278
14028,Aldanberto's Mexican Food,0x809ae4109d28a99b:0x135cf5131e07ce76,restaurant,4.0,433
14033,The Kabob House,0x809ae41afadef125:0x9597fe595db07a92,restaurant,4.4,325
14034,Denny's,0x809ae402b48f5c6b:0x5957a1608b70f0b3,restaurant,3.6,535
14037,Carl's Jr.,0x809ae416973e2183:0xbb4409c9ee0ba1f0,restaurant,3.9,267
14039,I Love Teriyaki,0x809ad645e337d871:0x7465276f2baf737e,restaurant,4.0,344
14040,Burger King,0x809add1364a78649:0x719ab7c6ae109fd4,restaurant,3.4,518
14043,Jimboy's Tacos,0x809ae41098ab32ff:0x944b57bb74ef6d7a,restaurant,4.3,314
14047,Marie Callender's Restaurant & Bakery,0x809ade18365395e1:0x33ddf0c1771d10b1,restaurant,3.9,518
14049,I Love Teriyaki & Sushi,0x809ae6975e82b2dd:0x6866150e0d9c92ba,restaurant,4.3,305
14052,Thai Hut,0x809adee9ac6f1bd7:0x7bbe85e7e2eb3753,restaurant,4.6,408
14053,Rice Express,0x809ae47e26fd97e7:0x888b123fdd764a02,restaurant,4.2,88
14058,McDonald's,0x809adf0356b5e34b:0xbb9b319be446de3e,restaurant,3.6,846
14060,The Red Alcove Korean Style BBQ,0x809add6d20702411:0x897998fa32e12677,restaurant,4.2,208
14065,Jimmy John's,0x809ade1bd2f7dbe7:0xef9bf43229ed8404,restaurant,3.7,136
14066,Little Buddha Thai Bistro,0x809adf379015769f:0xb915817448b8b07b,restaurant,4.6,118
14071,Nourish Health Bar and Cafe,0x809ade4bf8d9a9c7:0xe9e700146f53e615,restaurant,4.6,64
14078,A&W Restaurant,0x809ac8dae07d01ad:0x7716394d9bea0c11,restaurant,3.5,88
14081,Caffé Italia,0x8085296df51d8475:0x2f0f84f55f7ad4ee,restaurant,4.4,78
14083,McDonald's,0x809ad758b9ba4d1b:0x53235d6322e1af3a,restaurant,3.1,1528
14089,Pizzeria Classico,0x809ae6ac9f13777b:0x1c7d7884188c8d3a,restaurant,4.4,338
14093,El Pollo Loco,0x809ac6bf6a011ecd:0xe13a333167223909,restaurant,3.6,496
14094,Todo Un Poco,0x809ac8c70c4e7181:0x5c87e58b5220e810,restaurant,4.5,418
14095,Panda Garden,0x809ad6066061263f:0x3842dca536f7dfaf,restaurant,3.4,46
14096,Taco Bell,0x809ae701b6af9797:0x7d5a4293b8216e41,restaurant,3.5,357
14103,Subway,0x809adb1507afb2c1:0x733218edd17e996b,restaurant,4.1,84
14104,Starbucks,0x809ad12bb879d7b9:0xccb02949bc38dfeb,restaurant,4.2,248
14106,The Sandwich Spot,0x809ac52fa8e173e7:0x78ffd3368c0af0a4,restaurant,4.0,68
14107,Daikon Korean BBQ,0x809ad7b2d48df173:0x3cdf614b3bf1d827,restaurant,4.4,157
14109,Hankook Tofu House,0x809adcbcd14525e5:0xad23bec0bb945f1c,restaurant,4.5,206
14110,Food Source,0x809ad070365a392b:0x9decac0a49f81648,restaurant,4.0,1682
14111,Papa Murphy's | Take 'N' Bake Pizza,0x809ada84249bdd2d:0x2952d949bdaa52a,restaurant,4.3,107
14114,Carl's Jr.,0x809ad0f0f2836493:0xe4d7a3a29f8dc3e6,restaurant,3.8,758
14117,Milano Pizza,0x809adaa4cc7544e7:0x8281ba12b055775b,restaurant,4.3,344
14119,Jack in the Box,0x809ad43937d7f1cd:0x286e9e4631c1b9a6,restaurant,3.7,726
14123,Oscar's Very Mexican Food,0x809ad4089ad9bfff:0x7cd6ac151d978a65,restaurant,4.2,678
14125,Kabab Corner,0x809ad4034cbf3dfb:0x94661d392a261660,restaurant,4.1,345
14130,Jack in the Box,0x809adb28823f644b:0x9f79205d914efef5,restaurant,3.7,364
14132,Pizza Guys,0x809ad4100eac1151:0xc78ec1d230ed8b2d,restaurant,4.2,157
14143,Peet's Coffee,0x809ac7b70fcdc061:0x7b55783a5899883,restaurant,4.6,148
14149,Starbucks,0x809ac57aed7af27d:0x2328ecc9f6439bd8,restaurant,3.8,672
14151,I Love Teriyaki,0x809ac7aaca352c49:0x21dcdd04a4a3847,restaurant,4.0,386
14153,Rafa's Mexican Food,0x809ac6698a68646d:0x82a389ad7bc5d43b,restaurant,4.5,305
14155,Papa Murphy's | Take 'N' Bake Pizza,0x809ac712df3caa3d:0x47d09b194a92a332,restaurant,4.4,134
14162,Taco Bell,0x809ac675e5ae69c7:0x64c43bac7b17bc1d,restaurant,3.7,428
14168,Bob's Club,0x809ac74f540a16c7:0xaeac1645915325a6,restaurant,4.4,258
14174,Bimbo Bakeries USA,0x809ad05cf56afbe9:0xf66ef344b6e757e7,restaurant,4.3,25
14179,Carl's Jr,0x809add83e1529af1:0x18698c0db306ea86,restaurant,3.7,395
14180,Taco Bell,0x809add149ce66181:0x5c6203a6124864ae,restaurant,3.8,737
14181,Carl's Jr.,0x809add1e17a07479:0xc7d56c4dfe16a791,restaurant,3.6,313
14182,Straw Hat Pizza,0x809adce03b667017:0xe16b1aafabf8b325,restaurant,4.3,458
14183,Round Table Pizza,0x809add1e9715f123:0x41949375c85c949e,restaurant,3.8,278
14186,ESSY’S KABOB THE BEST KABOB IN THE WORLD,0x809aded090de98cf:0xdc75a82e9996921b,restaurant,4.7,348
14195,Islands Restaurant Folsom,0x809ae50919d2c8b7:0xaa80421dd2b3e840,restaurant,4.3,468
14196,Q'bole! Cocina & Cantina,0x809ae6ad292d81c7:0x641d8e5bda16b230,restaurant,4.3,257
14201,Dos Coyotes Border Cafe,0x809b2b703cdd3457:0x4b2615b1cc546623,restaurant,2.5,98
14203,Sora Sushi,0x809add3bae756565:0xcf612101d7a26d90,restaurant,4.5,214
14207,Ono Hawaiian BBQ,0x809add7e10af8069:0x6a283f71b9ada5a1,restaurant,4.0,207
14211,soho sushi express,0x809ae9a25c156433:0xf6d596752da5fae9,restaurant,4.2,73
14212,The coconut river park,0x809adb0b2c5794b5:0xb3679b00a01f4fea,restaurant,4.5,18
14216,The Couch Sports Lounge,0x809ade41f8a6db01:0xea3586cc16df1627,restaurant,4.1,308
14220,The Habit Burger Grill (Drive-Thru),0x8084d16b3698e271:0x2030de8b4338a54c,restaurant,4.1,185
14230,Giant Pizza,0x809ad0f0e8105b99:0x7afaae2ede4d4b08,restaurant,4.1,58
14234,Dim Sum House,0x809ad0f0e8e13335:0xc042c153d5c37bb7,restaurant,4.4,248
14238,TOGO'S Sandwiches,0x809add6057db9361:0xf7a1510ab7c35a87,restaurant,4.2,198
14246,Jimboy's Tacos,0x809add7aea74785b:0xf821b7b752c0254d,restaurant,4.1,978
14247,KFC,0x809add1ea5e1f61b:0x8ad34e2e5a6e4c5,restaurant,3.2,638
14248,Jasper's Giant Burgers,0x809add83d2ded7db:0x731d781d241bb2c7,restaurant,4.3,598
14255,El Pollo Loco,0x809add86b1975fd1:0xf48cc03da0cc8cfa,restaurant,4.1,622
14256,El Pollo Loco,0x809ade3633357833:0x98f0e6702633cdd3,restaurant,4.1,846
14258,Farrell's Ice Cream Parlour Restaurant,0x809adbb95963c393:0x25fd4d84f5c49c7b,restaurant,3.8,98
14261,Taco Bell,0x809adfdd72fcb041:0xd43770a210fea0f3,restaurant,3.7,736
14262,Burger King,0x809ade271e5129e5:0x35a4cfaf549d18ea,restaurant,2.8,373
14269,Dos Coyotes Border Cafe,0x809ade199ea814af:0xf34aa7e0d7eaeaa9,restaurant,4.4,376
14270,El Toro Bravo,0x8085290b4e79b1cf:0x9e88b68896eb38fe,restaurant,4.2,248
14272,Las Islitas,0x809acfc9cb896f15:0x2a1ce482998a4e2a,restaurant,4.3,896
14276,Little Caesars Pizza,0x809acfc0aae81a6b:0xff037e41acf99880,restaurant,3.9,428
14277,Panda Express,0x80852835497b6d89:0x8033f15d05beae9f,restaurant,3.8,448
14283,Marthas Taqueria,0x809adf611f0428af:0x2b4b86e4a54574ed,restaurant,4.4,394
14285,Burger King,0x809adf66cad7875d:0x6fb25843adcaa589,restaurant,3.5,398
14289,Chipotle Mexican Grill,0x809ada85b44fc435:0xde0184020117688b,restaurant,3.9,398
14293,Blimpie America's Sub Shop,0x809ad0eaa1b6f883:0x3941f96746974f16,restaurant,3.7,86
14306,California Inn & Suites Rancho Cordova - Sacramento,0x809addad5a6eb425:0x243cee0ae2be3e5d,restaurant,3.2,908
14307,Panera Bread,0x809ade257457bf87:0x85ef6ca3724cf0bb,restaurant,4.1,408
14318,Famous Kabob,0x809ada4ca372aea3:0xacb3bf372632548b,restaurant,4.0,654
14320,McDonald's,0x809add82474d1273:0xb385091ce15f881e,restaurant,3.5,1216
14321,McDonald's,0x809adfdc8c883291:0xac27acec82dd8a9c,restaurant,3.8,1303
14323,Jack in the Box,0x809adfe78b914fcb:0xc2724a4cccf13c7f,restaurant,3.7,797
14325,Carl's Jr.,0x809adfdc87638431:0x25e2a62204ade0b6,restaurant,3.7,434
14327,Panda Express,0x809ade22e2555cb1:0x8bd840808832dab9,restaurant,3.8,513
14329,Temple Garden,0x809adfd1a2011a1b:0x452518fd5830eb17,restaurant,4.3,158
14331,Mac Que's BBQ and Catering,0x809ac51983cf3db5:0x842a80ee0ab7bf0,restaurant,4.3,433
14332,Chowking,0x809ac5917f97bedd:0x126ab0147620099,restaurant,3.9,128
14333,Pho Viet,0x809adf1ddeb05b01:0x71d0ff9ef963af86,restaurant,4.4,486
14334,Las Palmas Carniceria Pupuseria & Taqueria,0x809ac59e43ed0a45:0x481d1613077fb142,restaurant,4.3,628
14335,Pho Ivy,0x809ac7006dc3fac5:0x2615d49dd7b29d4d,restaurant,4.4,138
14337,China Ocean Restaurant,0x809ac450e265d347:0x2af97884853c519d,restaurant,4.2,128
14338,Taqueria Los Compadres,0x809ac6fe623eead5:0x4a18ddc9b4cd9c58,restaurant,4.3,328
14341,Tapioca & Tea,0x809ac64f52a047d9:0x5f39f0d46afb2040,restaurant,4.4,97
14342,Bistro Filipino of Sacramento,0x809ac5eae21be407:0x25c7d2c77241c1bb,restaurant,4.3,78
14343,Elk Cafe & Crepes,0x809ac7238cd0110d:0x18684a94e5cbfc45,restaurant,4.6,133
14349,Mountain Mike's Pizza,0x809adcb4d4b786f5:0xf5b943b6f4062a6e,restaurant,3.3,146
14356,Happy Takeout,0x809ad0661ffa0463:0x121f5febde44b2b7,restaurant,4.4,408
14358,Starbucks,0x809ad09340222c99:0x42fe57fb2836b4e8,restaurant,4.3,655
14361,Wienerschnitzel,0x809adcb4c00bb021:0x37912ca42e2bfbca,restaurant,3.8,294
14374,The Shack,0x809ada80f89e0bd7:0xe0fe43d13bf7cafd,restaurant,4.6,838
14380,The Cabin,0x809ad14eede6a1e1:0xe024bc12826018da,restaurant,4.5,138
14383,Shalimar Restaurant,0x809ad649779c8af5:0x8f03ff726267f5dc,restaurant,4.2,543
14384,Azul | Méxican Food + Tequila Bar,0x809ad0db33e0043f:0x9d4651edf28ce36b,restaurant,4.4,448
14390,T4 Tea For U,0x809ac70dbbf1e163:0x71b9e17b7af69e79,restaurant,4.2,138
14392,Burger King,0x809ace1b71f2c7f9:0x7cda8f58b5a9d237,restaurant,3.6,618
14393,Starbucks,0x809ad1282864adc7:0x9f0d68ec2141fe02,restaurant,4.0,332
14400,Starbucks,0x809ad0c1b2356a4f:0xb483701edc8de2ed,restaurant,4.4,126
14401,Goldfield Trading Post,0x809ad0da72af46f9:0xf574da335fead962,restaurant,4.0,395
14404,YD Tofu House Restaurant,0x809ad1cbd7e83e4d:0x5f268ae69a12c202,restaurant,4.4,417
14405,Hawks Public House,0x809ad092d753cc3d:0x2e152c3d0366ec6d,restaurant,4.6,333
14407,Rubio's Coastal Grill,0x809ac7b75dc57f59:0xab6c7b251609c02a,restaurant,4.0,258
14413,Domino's Pizza,0x809aa2dabce9d7c1:0xc988c050a32b4f98,restaurant,4.1,88
14414,Barwest,0x809ad0c0171dc677:0xe03b779d474934bb,restaurant,3.9,465
14415,Cookie Company,0x8084d0e40f4a993f:0xa67b4169d7ab1170,restaurant,4.6,35
14418,Round Table Clubhouse,0x809adfdd5d8279bd:0xa71f2bd08c025f3d,restaurant,4.3,437
14421,King Palace | Seafood Restaurant,0x809ac5541036d865:0x7edb0ddaa1a5a0fd,restaurant,4.2,324
14425,Little Caesars Pizza,0x809adfba23ca60b9:0x62a59d3b6292ff16,restaurant,4.1,258
14435,Joy City,0x809ac8f19afa969d:0xa7e0140634d6269e,restaurant,4.1,68
14436,Starbucks,0x809adcb462a0145f:0x1ae4bccb9ee4ba43,restaurant,4.0,668
14437,Taqueria Espinoza,0x809ad04493a24bb5:0xa229afa0930cec9,restaurant,4.3,388
14441,AhiPoki,0x809adb38a8266377:0xce5cdfc6fa7d4e79,restaurant,4.3,108
14443,Dawson's Steakhouse,0x809ad1281f7f3b0d:0xbdb250affdb7abed,restaurant,4.5,224
14445,Gen Korean BBQ House,0x809adba421dbda11:0x33546fac20313cdd,restaurant,4.0,388
14454,MOSAEIC CUISINE,0x809adb6cb02c0657:0x3b6f72790c628f1c,restaurant,4.2,158
14460,Subway,0x8084d0e4094dca2f:0x10bff0884c78ccf3,restaurant,4.3,63
14466,Subway,0x809ac4ab09140585:0x68e5c3afdf9e088d,restaurant,3.1,48
14469,Sidewalk Pizza,0x809ac5b71c609c97:0x41366dac2d3adca5,restaurant,4.4,203
14478,Subway,0x8084d1393d329267:0x1ec094bc2d12cf34,restaurant,4.1,88
14483,Ocean Fish & Chips,0x809ac746974c132d:0x448f0583daaaecc,restaurant,4.5,448
14484,Opa! Opa!,0x809ada8808aac4e3:0x3cf3ee435bffa6a3,restaurant,4.4,518
14485,Thai House Restaurant,0x809ada55662a7517:0xdc771e88c8f71e4a,restaurant,4.2,178
14486,Hana Tsubaki Restaurant,0x809ada7ed9a6fb31:0x6eee201180f7fbe0,restaurant,4.4,204
14496,Mikuni | Elk Grove,0x809ac71c650a3d4b:0x17c42cc23b22c3f7,restaurant,4.5,1388
14500,The Old Teahouse,0x808529a9645a874d:0xd4e3d9648862c665,restaurant,3.9,128
14507,Iguana's Mexican Grill,0x8084d14a8d21aaeb:0x6142dd4d69efd1f2,restaurant,4.3,268
14510,Highwater Trackside Eats,0x809ad0dd8ae4ea57:0x90bd1a257016e4e5,restaurant,4.2,422
14512,Gaslight Co.,0x809ae6ac991c8b91:0xc73f174649ba8a52,restaurant,4.5,186
14514,Boiling Avenue,0x809ada4416e6123d:0x7eaa3d69b67a79c9,restaurant,4.5,224
14515,Vino Volo,0x809b2b703b2dd041:0xe92f9bebb9309b33,restaurant,4.7,38
14516,Crepes & Burgers,0x809adf920cfa19e1:0x4e3a8611baca2eef,restaurant,4.5,1428
14518,The Barn,0x809ac0670ad10047:0x1b12b2be05fd4644,restaurant,4.5,474
14519,Bert's Diner,0x809ac067a6043c23:0x92503ee6969d280a,restaurant,4.5,568
